continent,country,city,airport_name,airport_code
Asia,China,Rizhao Shanzihe,Rizhao Shanzihe,RIZ
Asia,China,Ruoqiang,Ruoqiang,RQA
Asia,China,Sanhe,Sanhe,YYA
Asia,China,Sanming Shaxian,Sanming Shaxian,SQJ
Asia,China,Sanqingshan,Sanqingshan,SQD
Asia,China,Senipah,Senipah,SZH
Asia,China,Shache,Shache,QSZ
Asia,China,Shanghai Pudong,Shanghai Pudong,PVG
Asia,China,Shannan Longzi,Shannan Longzi,LGZ
Asia,China,Shaoguan,Shaoguan,HSC
Asia,China,Shashi,Shashi,SHS
Asia,China,Shekou Port,Shekou Port,ZYK
Asia,China,Shenyang Taoxian,Shenyang Taoxian,SHE
Asia,China,Shenzhen Bao'an,Shenzhen Bao'an,SZX
Asia,China,Shigatse Peace,Shigatse Peace,RKZ
Asia,China,Shihezi Huayuan,Shihezi Huayuan,SHF
Asia,China,Shijiazhuang Daguocun,Shijiazhuang Daguocun,SJW
Asia,China,Shiyan Wudangshan,Shiyan Wudangshan,WDS
Asia,China,Simao,Simao,SYM
Asia,China,Suifenhe Dongning,Suifenhe Dongning,HSF
Asia,China,Tacheng,Tacheng,TCG
Asia,China,Taiping,Taiping,HRB
Asia,China,Taiyuan Wusu,Taiyuan Wusu,TYN
Asia,China,Tangshan Sannuhe,Tangshan Sannuhe,TVS
Asia,China,Tangwangcheng,Tangwangcheng,TWC
Asia,China,Tengchong Tuofeng,Tengchong Tuofeng,TCZ
Asia,China,Tianfu,Tianfu,TFU
Asia,China,Tianjin Binhai,Tianjin Binhai,TSN
Asia,China,Tianma,Tianma,ZFL
Asia,China,Tianyang,Tianyang,AEB
Asia,China,Tonghua Sanyuanpu,Tonghua Sanyuanpu,TNH
Asia,China,Tongliao,Tongliao,TGO
Asia,China,Tongren,Tongren,TEN
Asia,China,Tunxi,Tunxi,TXN
Asia,China,Turpan Jiaohe,Turpan Jiaohe,TLQ
Asia,China,Ulanhot,Ulanhot,HLH
Asia,China,Ulanqab,Ulanqab,UCB
Asia,China,Wai Sha,Wai Sha,SWA
Asia,China,Wanfang,Wanfang,YTW
Asia,China,Wanxian,Wanxian,WXN
Asia,China,Weifang,Weifang,WEF
Asia,China,Weihai,Weihai,WEH
Asia,China,Wenshan,Wenshan,WNH
Asia,China,Wenzhou Yongqiang,Wenzhou Yongqiang,WNZ
Asia,China,Wugang,Wugang,WGN
Asia,China,Wuhai,Wuhai,WUA
Asia,China,Wuhan Tianhe,Wuhan Tianhe,WUH
Asia,China,Wutaishan,Wutaishan,WUT
Asia,China,Wuxi,Wuxi,WUX
Asia,China,Xi'an Xianyang,Xi'an Xianyang,XIY
Asia,China,Xiamen Gaoqi,Xiamen Gaoqi,XMN
Asia,China,Xiangfan,Xiangfan,XFN
Asia,China,Xiangxi Biancheng,Xiangxi Biancheng,DXJ
Asia,China,Xigaze Dingri,Xigaze Dingri,DDR
Asia,China,Xijiang,Xijiang,WUZ
Asia,China,Xilinhot,Xilinhot,XIL
Asia,China,Xingtai,Xingtai,XNT
Asia,China,Xingyi,Xingyi,ACX
Asia,China,Xining Caojiabu,Xining Caojiabu,XNN
Asia,China,Xishuangbanna Gasa,Xishuangbanna Gasa,JHG
Asia,China,Xuanzhou,Xuanzhou,WHA
Asia,China,Xuzhou Guanyin,Xuzhou Guanyin,XUZ
Asia,China,Yancheng,Yancheng,YNZ
Asia,China,Yangzhou Taizhou,Yangzhou Taizhou,YTY
Asia,China,Yanji,Yanji,YNJ
Asia,China,Yibin,Yibin,YBP
Asia,China,Yichang,Yichang,YIH
Asia,China,Yichun Mingyueshan,Yichun Mingyueshan,YIC
Asia,China,Yichun Shi,Yichun Shi,LDS
Asia,China,Yinchuan Hedong,Yinchuan Hedong,INC
Asia,China,Yingkou,Yingkou,YKH
Asia,China,Yining,Yining,YIN
Asia,China,Yiwu,Yiwu,YIW
Asia,China,Yulin,Yulin,UYN
Asia,China,Yulin Fumian,Yulin Fumian,YLX
Asia,China,Yunlong,Yunlong,LZO
Asia,China,Yushu Batang,Yushu Batang,YUS
Asia,China,Zhalantun Chengjisihan,Zhalantun Chengjisihan,NZL
Asia,China,Zhangjiakou Ningyuan,Zhangjiakou Ningyuan,ZQZ
Asia,China,Zhangxiao,Zhangxiao,YCU
Asia,China,Zhangye Ganzhou,Zhangye Ganzhou,YZY
Asia,China,Zhanjiang,Zhanjiang,ZHA
Asia,China,Zhaotong,Zhaotong,ZAT
Asia,China,Zhengzhou Xinzheng,Zhengzhou Xinzheng,CGO
Asia,China,Zhijiang,Zhijiang,HJJ
Asia,China,Zhongwei Xiangshan,Zhongwei Xiangshan,ZHY
Asia,China,Zhoushan,Zhoushan,HSN
Asia,China,Zhuhai,Zhuhai,ZUH
Asia,China,Zhuhai Jinwan,Zhuhai Jinwan,ZUH
Asia,China,Zunyi Xinzhou,Zunyi Xinzhou,ZYI
Asia,China,Ürümqi Diwopu,Ürümqi Diwopu,URC
Asia,East Timor,Dili,Dili,DIL
Asia,Hong Kong,Hong Kong,Hong Kong,HKG
Asia,Hong Kong,Sheung Wan Heliport,Sheung Wan Heliport,HHP
Asia,India,Adampur,Adampur,AIP
Asia,India,Agartala,Agartala,IXA
Asia,India,Agatti Island,Agatti Island,AGX
Asia,India,Agra,Agra,AGR
Asia,India,Ahmedabad,Ahmedabad,AMD
Asia,India,Aizawl,Aizawl,AJL
Asia,India,Ajmer,Ajmer,KQH
Asia,India,Allahabad,Allahabad,IXD
Asia,India,Amravati,Amravati,AVR
Asia,India,Amritsar,Amritsar,ATQ
Asia,India,Aurangabad,Aurangabad,IXU
Asia,India,Ayodhya,Ayodhya,AYJ
Asia,India,Bagdogra,Bagdogra,IXB
Asia,India,Bareilly,Bareilly,BEK
Asia,India,Bathinda,Bathinda,BUP
Asia,India,Belgaum,Belgaum,IXG
Asia,India,Bhavnagar,Bhavnagar,BHU
Asia,India,Bhopal,Bhopal,BHO
Asia,India,Bhubaneshwar,Bhubaneshwar,BBI
Asia,India,Bhuj,Bhuj,BHJ
Asia,India,Bidar,Bidar,IXX
Asia,India,Bilaspur,Bilaspur,PAB
Asia,India,Birsa Munda,Birsa Munda,IXR
Asia,India,Birsi,Birsi,GDB
Asia,India,Calicut,Calicut,CCJ
Asia,India,Chandigarh,Chandigarh,IXC
Asia,India,Chennai,Chennai,MAA
Asia,India,Chhatrapati Shivaji Maharaj,Chhatrapati Shivaji Maharaj,BOM
Asia,India,Cochin,Cochin,COK
Asia,India,Coimbatore,Coimbatore,CJB
Asia,India,Cooch Behar,Cooch Behar,COH
Asia,India,Cuddapah,Cuddapah,CDP
Asia,India,Darbhanga,Darbhanga,DBR
Asia,India,Datia,Datia,DPP
Asia,India,Dehradun,Dehradun,DED
Asia,India,Deoghar,Deoghar,DGH
Asia,India,Devi Ahilyabai Holkar,Devi Ahilyabai Holkar,IDR
Asia,India,Dibrugarh,Dibrugarh,DIB
Asia,India,Dimapur,Dimapur,DMU
Asia,India,Diu,Diu,DIU
Asia,India,Gaggal,Gaggal,DHM
Asia,India,Gaya,Gaya,GAY
Asia,India,Goa,Goa,GOI
Asia,India,Gorakhpur,Gorakhpur,GOP
Asia,India,Gwalior,Gwalior,GWL
Asia,India,Hindon,Hindon,HDO
Asia,India,Hirasar,Hirasar,HSR
Asia,India,Hissar,Hissar,HSS
Asia,India,Hollongi,Hollongi,HGI
Asia,India,Hubli,Hubli,HBX
Asia,India,Imphal,Imphal,IMF
Asia,India,Indira Gandhi,Indira Gandhi,DEL
Asia,India,Jabalpur,Jabalpur,JLR
Asia,India,Jagdalpur,Jagdalpur,JGB
Asia,India,Jaipur,Jaipur,JAI
Asia,India,Jaisalmer,Jaisalmer,JSA
Asia,India,Jalgaon,Jalgaon,JLG
Asia,India,Jammu,Jammu,IXJ
Asia,India,Jamnagar,Jamnagar,JGA
Asia,India,Jamshedpur,Jamshedpur,IXW
Asia,India,Jeypore,Jeypore,PYB
Asia,India,Jindal,Jindal,VDY
Asia,India,Jodhpur,Jodhpur,JDH
Asia,India,Jorhat,Jorhat,JRH
Asia,India,Kandla,Kandla,IXY
Asia,India,Kannur,Kannur,CNN
Asia,India,Kanpur,Kanpur,KNU
Asia,India,Kazi Nazrul Islam,Kazi Nazrul Islam,RDP
Asia,India,Kempegowda,Kempegowda,BLR
Asia,India,Keshod,Keshod,IXK
Asia,India,Khajuraho,Khajuraho,HJR
Asia,India,Kolhapur,Kolhapur,KLH
Asia,India,Kolkata Netaji Subhas Chandra Bose,Kolkata Netaji Subhas Chandra Bose,CCU
Asia,India,Kullu Manali,Kullu Manali,KUU
Asia,India,Kurnool,Kurnool,KJB
Asia,India,Leh,Leh,IXL
Asia,India,Lilabari,Lilabari,IXI
Asia,India,Lokpriya Gopinath Bordoloi,Lokpriya Gopinath Bordoloi,GAU
Asia,India,Lucknow,Lucknow,LKO
Asia,India,Madurai,Madurai,IXM
Asia,India,Mangalore,Mangalore,IXE
Asia,India,Mopa,Mopa,GOX
Asia,India,Mysore,Mysore,MYQ
Asia,India,Nagpur,Nagpur,NAG
Asia,India,Nal,Nal,BKB
Asia,India,Nanded,Nanded,NDC
Asia,India,Navi Mumbai,Navi Mumbai,NMI
Asia,India,Ozar,Ozar,ISK
Asia,India,Pantnagar,Pantnagar,PGH
Asia,India,Pasighat,Pasighat,IXT
Asia,India,Patna,Patna,PAT
Asia,India,Porbandar,Porbandar,PBD
Asia,India,Port Blair,Port Blair,IXZ
Asia,India,Puducherry,Puducherry,PNY
Asia,India,Pune,Pune,PNQ
Asia,India,Purnea,Purnea,PXN
Asia,India,Raipur,Raipur,RPR
Asia,India,Rajahmundry,Rajahmundry,RJA
Asia,India,Rajiv Gandhi,Rajiv Gandhi,HYD
Asia,India,Rewa,Rewa,REW
Asia,India,Rourkela,Rourkela,RRK
Asia,India,Rupsi,Rupsi,RUP
Asia,India,Salem,Salem,SXV
Asia,India,Shillong,Shillong,SHL
Asia,India,Shimla,Shimla,SLV
Asia,India,Shirdi,Shirdi,SAG
Asia,India,Shivamogga,Shivamogga,RQY
Asia,India,Sholapur,Sholapur,SSE
Asia,India,Silchar,Silchar,IXS
Asia,India,Sindhudurg,Sindhudurg,SDW
Asia,India,Srinagar,Srinagar,SXR
Asia,India,Surat,Surat,STV
Asia,India,Tezu,Tezu,TEI
Asia,India,Thiruvananthapuram,Thiruvananthapuram,TRV
Asia,India,Tiruchirappalli,Tiruchirappalli,TRZ
Asia,India,Tirupati,Tirupati,TIR
Asia,India,Tuticorin,Tuticorin,TCR
Asia,India,Udaipur,Udaipur,UDR
Asia,India,Utkela,Utkela,UKE
Asia,India,Vadodara,Vadodara,BDQ
Asia,India,Varanasi,Varanasi,VNS
Asia,India,Veer Surendra Sai,Veer Surendra Sai,JRG
Asia,India,Vijayawada,Vijayawada,VGA
Asia,India,Vishakhapatnam,Vishakhapatnam,VTZ
Asia,India,Ziro,Ziro,ZER
Asia,Indonesia,Abdul Rachman Saleh,Abdul Rachman Saleh,MLG
Asia,Indonesia,Achmad Yani,Achmad Yani,SRG
Asia,Indonesia,Adi Sutjipto,Adi Sutjipto,JOG
Asia,Indonesia,Aji Pangeran Tumenggung,Aji Pangeran Tumenggung,AAP
Asia,Indonesia,Alor Island,Alor Island,ARD
Asia,Indonesia,Arung Palakka,Arung Palakka,APD
Asia,Indonesia,Babullah,Babullah,TTE
Asia,Indonesia,Bajawa Soa,Bajawa Soa,BJW
Asia,Indonesia,Bali,Bali,DPS
Asia,Indonesia,Bandar Lampung,Bandar Lampung,TKG
Asia,Indonesia,Batulicin,Batulicin,BTW
Asia,Indonesia,Baubau,Baubau,BUW
Asia,Indonesia,Berau,Berau,BEJ
Asia,Indonesia,Blimbingsari,Blimbingsari,BWX
Asia,Indonesia,Bubung,Bubung,LUW
Asia,Indonesia,Buli,Buli,PGQ
Asia,Indonesia,Bulutumbang,Bulutumbang,TJQ
Asia,Indonesia,David C. Saudale,David C. Saudale,RTI
Asia,Indonesia,Dhoho,Dhoho,DHX
Asia,Indonesia,Dibrugarh,Dibrugarh,MOH
Asia,Indonesia,Dobo,Dobo,DOB
Asia,Indonesia,El Tari,El Tari,KOE
Asia,Indonesia,Emalamo Sanana,Emalamo Sanana,SQN
Asia,Indonesia,Ewer,Ewer,EWE
Asia,Indonesia,Fak Fak,Fak Fak,FKQ
Asia,Indonesia,Ferdinand Lumban Tobing,Ferdinand Lumban Tobing,FLZ
Asia,Indonesia,Frans Kaisiepo,Frans Kaisiepo,BIK
Asia,Indonesia,Gunungsitoli,Gunungsitoli,GNS
Asia,Indonesia,Gusti Syamsir Alam,Gusti Syamsir Alam,KBU
Asia,Indonesia,H Hasan Aroeboesman,H Hasan Aroeboesman,ENE
Asia,Indonesia,H. Aroeppala,H. Aroeppala,KSR
Asia,Indonesia,H. Asan,H. Asan,SMQ
Asia,Indonesia,Haji Muhammad Sidik,Haji Muhammad Sidik,HMS
Asia,Indonesia,Halim Perdanakusuma,Halim Perdanakusuma,HLP
Asia,Indonesia,Haliwen,Haliwen,ABU
Asia,Indonesia,Hang Nadim,Hang Nadim,BTH
Asia,Indonesia,Husein Sastranegara,Husein Sastranegara,BDO
Asia,Indonesia,Jalaluddin,Jalaluddin,GTO
Asia,Indonesia,Jefman,Jefman,SOQ
Asia,Indonesia,Jos Orno Imsula,Jos Orno Imsula,JIO
Asia,Indonesia,Juanda,Juanda,SUB
Asia,Indonesia,Kaimana,Kaimana,KNG
Asia,Indonesia,Kasiguncu,Kasiguncu,PSJ
Asia,Indonesia,Kau,Kau,KAZ
Asia,Indonesia,Kepi,Kepi,KEI
Asia,Indonesia,Kertajati,Kertajati,KJT
Asia,Indonesia,Knokke,Knokke,KNO
Asia,Indonesia,Kolonel RA Bessing,Kolonel RA Bessing,LNU
Asia,Indonesia,Labuan Bajo,Labuan Bajo,LBJ
Asia,Indonesia,Lagaligo,Lagaligo,LLO
Asia,Indonesia,Langguri,Langguri,LUV
Asia,Indonesia,Larantuka,Larantuka,LKA
Asia,Indonesia,Letung,Letung,LMU
Asia,Indonesia,Lombok,Lombok,LOP
Asia,Indonesia,Malikus Saleh,Malikus Saleh,LSW
Asia,Indonesia,Maratua,Maratua,RTU
Asia,Indonesia,Matahora,Matahora,WNI
Asia,Indonesia,Mau Hau,Mau Hau,WGP
Asia,Indonesia,Melalan,Melalan,GHS
Asia,Indonesia,Melangguane,Melangguane,MNA
Asia,Indonesia,Mopah,Mopah,MKQ
Asia,Indonesia,Moses Kilangin,Moses Kilangin,TIM
Asia,Indonesia,Muara Bungo,Muara Bungo,BUU
Asia,Indonesia,Muhammad Salahuddin,Muhammad Salahuddin,BMU
Asia,Indonesia,Mutiara,Mutiara,PLW
Asia,Indonesia,Nabire,Nabire,NBX
Asia,Indonesia,Naha,Naha,NAH
Asia,Indonesia,Namlea,Namlea,NAM
Asia,Indonesia,Namrole,Namrole,NRE
Asia,Indonesia,Natuna Ranai,Natuna Ranai,NTX
Asia,Indonesia,New Yogyakarta,New Yogyakarta,YIA
Asia,Indonesia,Nop Goliath,Nop Goliath,DEX
Asia,Indonesia,Noto Hadinegoro,Noto Hadinegoro,JBB
Asia,Indonesia,Oesman Sadik,Oesman Sadik,LAH
Asia,Indonesia,Oksibil,Oksibil,OKL
Asia,Indonesia,Padang Kemiling,Padang Kemiling,BKS
Asia,Indonesia,Pangkalanboun,Pangkalanboun,PKN
Asia,Indonesia,Pangkalpinang,Pangkalpinang,PGK
Asia,Indonesia,Pattimura,Pattimura,AMQ
Asia,Indonesia,Pitu,Pitu,OTI
Asia,Indonesia,Pomala,Pomala,PUM
Asia,Indonesia,Putussibau,Putussibau,PSU
Asia,Indonesia,Rahadi Usman,Rahadi Usman,KTG
Asia,Indonesia,Raja Haji Fisabilillah,Raja Haji Fisabilillah,TNJ
Asia,Indonesia,Rendani,Rendani,MKW
Asia,Indonesia,Sam Ratulangi,Sam Ratulangi,MDC
Asia,Indonesia,Sangia Nibandera,Sangia Nibandera,KXB
Asia,Indonesia,Satar Tacik,Satar Tacik,RTG
Asia,Indonesia,Saumlaki,Saumlaki,SXK
Asia,Indonesia,Sentani,Sentani,DJJ
Asia,Indonesia,Sepinggan,Sepinggan,BPN
Asia,Indonesia,Silampari,Silampari,LLJ
Asia,Indonesia,Silangit,Silangit,DTB
Asia,Indonesia,Sintang,Sintang,SQG
Asia,Indonesia,Sitkinak Island Coast Guard Station,Sitkinak Island Coast Guard Station,SKJ
Asia,Indonesia,Soekarno Hatta,Soekarno Hatta,CGK
Asia,Indonesia,Solo City,Solo City,SOC
Asia,Indonesia,Stevanus Rumbewas,Stevanus Rumbewas,ZRI
Asia,Indonesia,Sugimanuru,Sugimanuru,RAQ
Asia,Indonesia,Sultan Bantilan,Sultan Bantilan,TLI
Asia,Indonesia,Sultan Iskandarmuda,Sultan Iskandarmuda,BTJ
Asia,Indonesia,Sultan Mahmud Badaruddin Ii,Sultan Mahmud Badaruddin Ii,PLM
Asia,Indonesia,Sultan Muhammad Kaharuddin III,Sultan Muhammad Kaharuddin III,SWQ
Asia,Indonesia,Sultan Syarif Kasim Ii,Sultan Syarif Kasim Ii,PKU
Asia,Indonesia,Sultan Thaha,Sultan Thaha,DJB
Asia,Indonesia,Supadio,Supadio,PNK
Asia,Indonesia,Syamsudin Noor,Syamsudin Noor,BDJ
Asia,Indonesia,Tabing,Tabing,PDG
Asia,Indonesia,Takengon Rembele,Takengon Rembele,TXE
Asia,Indonesia,Tambolaka,Tambolaka,TMC
Asia,Indonesia,Tampa Padang,Tampa Padang,MJU
Asia,Indonesia,Tanahmerah,Tanahmerah,TMH
Asia,Indonesia,Tanjung Selor,Tanjung Selor,TJS
Asia,Indonesia,Tarakan,Tarakan,TRK
Asia,Indonesia,Tjilik Riwut,Tjilik Riwut,PKY
Asia,Indonesia,Toraja,Toraja,TRT
Asia,Indonesia,Ujung Pandang,Ujung Pandang,UPG
Asia,Indonesia,Wai Oti,Wai Oti,MOF
Asia,Indonesia,Wamena,Wamena,WMX
Asia,Indonesia,Wolter Monginsidi,Wolter Monginsidi,KDI
Asia,Indonesia,Wunopito,Wunopito,LWE
Asia,Japan,Akita,Akita,AXT
Asia,Japan,Amakusa,Amakusa,AXJ
Asia,Japan,Amami O Shima,Amami O Shima,ASJ
Asia,Japan,Aomori,Aomori,AOJ
Asia,Japan,Asahikawa,Asahikawa,AKJ
Asia,Japan,Fukue,Fukue,FUJ
Asia,Japan,Fukuoka,Fukuoka,FUK
Asia,Japan,Fukushima,Fukushima,FKS
Asia,Japan,Hachijo Jima,Hachijo Jima,HAC
Asia,Japan,Hakodate,Hakodate,HKD
Asia,Japan,Hanamaki,Hanamaki,HNA
Asia,Japan,Haneda,Haneda,HND
Asia,Japan,Hiroshima,Hiroshima,HIJ
Asia,Japan,Ibaraki,Ibaraki,IBR
Asia,Japan,Iki,Iki,IKI
Asia,Japan,Ishigaki,Ishigaki,ISG
Asia,Japan,Iwakuni Kintaikyo,Iwakuni Kintaikyo,IWK
Asia,Japan,Iwami,Iwami,IWJ
Asia,Japan,Izumo,Izumo,IZO
Asia,Japan,Kagoshima,Kagoshima,KOJ
Asia,Japan,Kansai,Kansai,KIX
Asia,Japan,Kikaiga Shima,Kikaiga Shima,KKX
Asia,Japan,Kitadaito,Kitadaito,KTD
Asia,Japan,Kitakyushu,Kitakyushu,KKJ
Asia,Japan,Kobe,Kobe,UKB
Asia,Japan,Kochi,Kochi,KCZ
Asia,Japan,Komatsu,Komatsu,KMQ
Asia,Japan,Kumamoto,Kumamoto,KMJ
Asia,Japan,Kumejima,Kumejima,UEO
Asia,Japan,Kushiro,Kushiro,KUH
Asia,Japan,Matsumoto,Matsumoto,MMJ
Asia,Japan,Matsuyama,Matsuyama,MYJ
Asia,Japan,Memanbetsu,Memanbetsu,MMB
Asia,Japan,Miho,Miho,YGJ
Asia,Japan,Minami Daito,Minami Daito,MMD
Asia,Japan,Misawa Ab,Misawa Ab,MSJ
Asia,Japan,Miyako Jima,Miyako Jima,MMY
Asia,Japan,Miyazaki,Miyazaki,KMI
Asia,Japan,Monbetsu,Monbetsu,MBE
Asia,Japan,Nagasaki,Nagasaki,NGS
Asia,Japan,Nagoya,Nagoya,NGO
Asia,Japan,Nagoya,Nagoya,NKM
Asia,Japan,Naha Air Force Base,Naha Air Force Base,AHA
Asia,Japan,Nakashibetsu,Nakashibetsu,SHB
Asia,Japan,Narita,Narita,NRT
Asia,Japan,New Tanegashima,New Tanegashima,TNE
Asia,Japan,Niigata,Niigata,KIJ
Asia,Japan,Noto,Noto,NTQ
Asia,Japan,Obihiro,Obihiro,OBO
Asia,Japan,Odate Noshiro,Odate Noshiro,ONJ
Asia,Japan,Oita,Oita,OIT
Asia,Japan,Okayama,Okayama,OKJ
Asia,Japan,Oki Island,Oki Island,OKI
Asia,Japan,Okinawa,Okinawa,OKA
Asia,Japan,Okino Erabu,Okino Erabu,OKE
Asia,Japan,Okushiri,Okushiri,OIR
Asia,Japan,Osaka,Osaka,ITM
Asia,Japan,Rishiri,Rishiri,RIS
Asia,Japan,Saga,Saga,HSG
Asia,Japan,Sapporo,Sapporo,CTS
Asia,Japan,Sapporo,Sapporo,OKD
Asia,Japan,Sendai,Sendai,SDJ
Asia,Japan,Shimojishima,Shimojishima,SHI
Asia,Japan,Shirahama,Shirahama,SHM
Asia,Japan,Shizuoka,Shizuoka,FSZ
Asia,Japan,Shonai,Shonai,SYO
Asia,Japan,Tajima,Tajima,TJH
Asia,Japan,Takamatsu,Takamatsu,TAK
Asia,Japan,Taramajma,Taramajma,TRA
Asia,Japan,Tokunoshima,Tokunoshima,TKN
Asia,Japan,Tokushima,Tokushima,TKS
Asia,Japan,Tottori,Tottori,TTJ
Asia,Japan,Toyama,Toyama,TOY
Asia,Japan,Tsushima,Tsushima,TSJ
Asia,Japan,Wakkanai,Wakkanai,WKJ
Asia,Japan,Yakushima,Yakushima,KUM
Asia,Japan,Yamagata,Yamagata,GAJ
Asia,Japan,Yamaguchi Ube,Yamaguchi Ube,UBJ
Asia,Japan,Yonaguni Jima,Yonaguni Jima,OGN
Asia,Japan,Yoron,Yoron,RNJ
Asia,Kazakhstan,Aktau,Aktau,SCO
Asia,Kazakhstan,Aktyubinsk,Aktyubinsk,AKX
Asia,Kazakhstan,Almaty,Almaty,ALA
Asia,Kazakhstan,Atyrau,Atyrau,GUW
Asia,Kazakhstan,Kokshetau,Kokshetau,KOV
Asia,Kazakhstan,Kostanay,Kostanay,KSN
Asia,Kazakhstan,Kzyl-Orda,Kzyl-Orda,KZO
Asia,Kazakhstan,Nursultan Nazarbayev,Nursultan Nazarbayev,NQZ
Asia,Kazakhstan,Pavlodar,Pavlodar,PWQ
Asia,Kazakhstan,Petropavlovsk,Petropavlovsk,PPK
Asia,Kazakhstan,Sary-Arka,Sary-Arka,KGF
Asia,Kazakhstan,Semipalatinsk,Semipalatinsk,PLX
Asia,Kazakhstan,Shymkent,Shymkent,CIT
Asia,Kazakhstan,Taldykorgan,Taldykorgan,TDK
Asia,Kazakhstan,Taraz,Taraz,DMB
Asia,Kazakhstan,Turkistan,Turkistan,HSA
Asia,Kazakhstan,Uralsk,Uralsk,URA
Asia,Kazakhstan,Ust-Kamenogorsk,Ust-Kamenogorsk,UKK
Asia,Kazakhstan,Zhezkazgan,Zhezkazgan,DZN
Asia,Kyrgyzstan,Issyk-Kul,Issyk-Kul,IKU
Asia,Kyrgyzstan,Karakol,Karakol,IKG
Asia,Kyrgyzstan,Manas,Manas,BSZ
Asia,Kyrgyzstan,Manas,Manas,FRU
Asia,Kyrgyzstan,Osh,Osh,OSS
Asia,Laos,Bokeo,Bokeo,BOR
Asia,Laos,Boun Neua,Boun Neua,PCQ
Asia,Laos,Luang Namtha,Luang Namtha,LXG
Asia,Laos,Luang Prabang,Luang Prabang,LPQ
Asia,Laos,Pakse,Pakse,PKZ
Asia,Laos,Sam Neua,Sam Neua,NEU
Asia,Laos,Savannakhet,Savannakhet,ZVK
Asia,Laos,Sayaboury,Sayaboury,ZBY
Asia,Laos,Wattay,Wattay,VTE
Asia,Laos,Xieng Khouang,Xieng Khouang,XKH
Asia,Macao,Macau,Macau,MFM
Asia,Macao,Macau Ferry Pier,Macau Ferry Pier,XZM
Asia,Malaysia,Bakalalan,Bakalalan,BKM
Asia,Malaysia,Bario,Bario,BBN
Asia,Malaysia,Bintulu,Bintulu,BTU
Asia,Malaysia,Kota Kinabalu,Kota Kinabalu,BKI
Asia,Malaysia,Kuala Lumpur,Kuala Lumpur,KUL
Asia,Malaysia,Kuantan,Kuantan,KUA
Asia,Malaysia,Kuching,Kuching,KCH
Asia,Malaysia,Labuan,Labuan,LBU
Asia,Malaysia,Lahad Datu,Lahad Datu,LDU
Asia,Malaysia,Langkawi,Langkawi,LGK
Asia,Malaysia,Lawas,Lawas,LWY
Asia,Malaysia,Limbang,Limbang,LMN
Asia,Malaysia,Long Akah,Long Akah,LKH
Asia,Malaysia,Long Banga,Long Banga,LBP
Asia,Malaysia,Long Lellang,Long Lellang,LGL
Asia,Malaysia,Long Seridan,Long Seridan,ODN
Asia,Malaysia,Malacca,Malacca,MKZ
Asia,Malaysia,Marudi,Marudi,MUR
Asia,Malaysia,Miri,Miri,MYY
Asia,Malaysia,Mukah,Mukah,MKM
Asia,Malaysia,Mulu,Mulu,MZV
Asia,Malaysia,Penang,Penang,PEN
Asia,Malaysia,Sandakan,Sandakan,SDK
Asia,Malaysia,Sibu,Sibu,SBW
Asia,Malaysia,Sultan Abdul Aziz Shah,Sultan Abdul Aziz Shah,SZB
Asia,Malaysia,Sultan Abdul Halim,Sultan Abdul Halim,AOR
Asia,Malaysia,Sultan Azlan Shah,Sultan Azlan Shah,IPH
Asia,Malaysia,Sultan Ismail,Sultan Ismail,JHB
Asia,Malaysia,Sultan Ismail Petra,Sultan Ismail Petra,KBR
Asia,Malaysia,Sultan Mahmud,Sultan Mahmud,TGG
Asia,Malaysia,Tanjung Manis,Tanjung Manis,TGC
Asia,Malaysia,Tawau,Tawau,TWU
Asia,Maldives,Dhaalu Atoll,Dhaalu Atoll,DDD
Asia,Maldives,Dharavandhoo AIrport,Dharavandhoo AIrport,DRV
Asia,Maldives,Faresmathoda,Faresmathoda,FMT
Asia,Maldives,Funadhoo Station,Funadhoo Station,FND
Asia,Maldives,Fuvahmulaku Island,Fuvahmulaku Island,FVM
Asia,Maldives,Gan Island,Gan Island,GAN
Asia,Maldives,Hanimaadhoo,Hanimaadhoo,HAQ
Asia,Maldives,Hoarafushi,Hoarafushi,HRF
Asia,Maldives,Ifuru,Ifuru,IFU
Asia,Maldives,Kaadedhdhoo,Kaadedhdhoo,KDM
Asia,Maldives,Kadhonoo,Kadhonoo,KDO
Asia,Maldives,Kooddoo Island,Kooddoo Island,GKK
Asia,Maldives,Kulhudhuffushi,Kulhudhuffushi,HDK
Asia,Maldives,Maafaru,Maafaru,NMF
Asia,Maldives,Maamigili Island,Maamigili Island,VAM
Asia,Maldives,Maavarulu,Maavarulu,RUL
Asia,Maldives,Madivaru,Madivaru,LMV
Asia,Maldives,Male,Male,MLE
Asia,Maldives,Muli,Muli,MUM
Asia,Maldives,Thimarafushi,Thimarafushi,TMF
Asia,Mongolia,Altai,Altai,LTI
Asia,Mongolia,Bayankhongor,Bayankhongor,BYN
Asia,Mongolia,Chinggis Khan,Chinggis Khan,UBN
Asia,Mongolia,Donoi,Donoi,ULZ
Asia,Mongolia,Gurvan Saikhan,Gurvan Saikhan,DLZ
Asia,Mongolia,Khovd,Khovd,HVD
Asia,Mongolia,Moron,Moron,MXV
Asia,Mongolia,Olgii,Olgii,ULG
Asia,Mongolia,Ulaangom,Ulaangom,ULO
Asia,Myanmar,Dawei,Dawei,TVY
Asia,Myanmar,Heho,Heho,HEH
